0.367772,0.475636,0.870194,31,255,0,255,CST1;1469;cystatin SN
0.817613,0.280804,0.344862,231,0,255,255,CST11;140880;cystatin 11
0.368156,0.47713,0.870016,31,255,0,255,CST2;1470;cystatin SA
0.521471,0.657044,0.435092,68,68,68,255,CST3;1471;cystatin C
1.86E-05,0.198057,0.559366,31,255,0,255,CST4;1472;cystatin S
0.357207,0.447156,0.838618,31,255,0,255,CST5;1473;cystatin D
1.86E-05,0.198057,0.559366,31,255,0,255,CST6;1474;cystatin E/M
0.229021,0.239114,0.389825,31,255,0,255,CST7;8530;cystatin F
1.86E-05,0.198057,0.559366,31,255,0,255,CST9;128822;cystatin 9
1.86E-05,0.198057,0.559366,31,255,0,255,CST9L;128821;cystatin 9-like
0.286825,0.445804,0.0635637,57,255,0,255,CSTA;1475;cystatin A
0.694045,0.534605,0.32249,68,68,68,255,CSTB;1476;cystatin B
0.855506,0.277446,0.585336,136,0,255,255,CSTF1;1477;cleavage stimulation factor subunit 1
0.79354,0.198483,0.603275,255,0,26,255,CSTF2;1478;cleavage stimulation factor subunit 2
0.785691,0.168119,0.606407,255,0,26,255,CSTF2T;23283;cleavage stimulation factor subunit 2 tau variant
0.874576,0.30999,0.577984,136,0,255,255,CSTF3;1479;cleavage stimulation factor subunit 3
0.520591,0.0396935,0.382008,0,98,255,255,CT45A1;541466;cancer/testis antigen family 45 member A1
1.86E-05,0.198057,0.559366,31,255,0,255,CT45A2;728911;cancer/testis antigen family 45 member A2
1.86E-05,0.198057,0.559366,31,255,0,255,CT45A3;441519;cancer/testis antigen family 45 member A3
1.86E-05,0.198057,0.559366,31,255,0,255,CT45A5;441521;cancer/testis antigen family 45 member A5
0.953465,0.559904,0.72614,255,182,0,255,CT55;54967;cancer/testis antigen 55
0.393215,0.531232,0.612441,249,255,0,255,CTAG1B;1485;cancer/testis antigen 1B
0.448192,0.797602,0.670038,68,68,68,255,CTAG2;30848;cancer/testis antigen 2
0.367458,0.26973,0.502581,0,246,255,255,CTAGE1;64693;cutaneous T-cell lymphoma-associated antigen 1
0.367815,0.269766,0.502556,0,246,255,255,CTAGE6;340307;CTAGE family member 6
0.367458,0.26973,0.502581,0,246,255,255,CTAGE8;100142659;CTAGE family member 8
0.913982,0.461713,0.194654,0,255,46,255,CTBP1;1487;C-terminal binding protein 1
0.850032,0.34463,0.175653,0,255,46,255,CTBP2;1488;C-terminal binding protein 2
1.86E-05,0.198057,0.559366,31,255,0,255,CTBS;1486;chitobiase
0.621932,0.515047,0.996014,40,0,255,255,CTC1;80169;CST telomere replication complex component 1
0.982557,0.554403,0.452214,0,237,255,255,CTCF;10664;CCCTC-binding factor
0.712471,0.50368,0.918753,255,217,0,255,CTCFL;140690;CCCTC-binding factor like
0.486612,0.310168,0.539674,31,255,0,255,CTDNEP1;23399;CTD nuclear envelope phosphatase 1
0.831887,0.196677,0.230991,0,255,63,255,CTDP1;9150;CTD phosphatase subunit 1
0.630343,0.968884,0.194998,0,255,20,255,CTDSP1;58190;CTD small phosphatase 1
0.622655,0.481324,0.171683,68,68,68,255,CTDSP2;10106;CTD small phosphatase 2
0.309846,0.190259,0.442886,31,255,0,255,CTDSPL;10217;CTD small phosphatase like
0.599415,0.453201,0.642986,68,68,68,255,CTDSPL2;51496;CTD small phosphatase like 2
0.587324,0.817495,0.0947328,162,255,0,255,CTF1;1489;cardiotrophin 1
0.703804,0.641969,0.0708863,68,68,68,255,CTGF;1490;connective tissue growth factor
0.366705,0.333977,0.212261,31,255,0,255,CTH;1491;cystathionine gamma-lyase
0.703112,0.269027,0.0852416,153,255,0,255,CTHRC1;115908;collagen triple helix repeat containing 1
1.86E-05,0.198057,0.559366,31,255,0,255,CTIF;9811;cap binding complex dependent translation initiation factor
0.61706,0.987406,0.18157,205,255,0,255,CTLA4;1493;cytotoxic T-lymphocyte associated protein 4
0.93356,0.749959,0.245201,68,68,68,255,CTNNA1;1495;catenin alpha 1
0.351768,0.676491,0.455742,31,255,0,255,CTNNA2;1496;catenin alpha 2
0.35235,0.674518,0.455326,31,255,0,255,CTNNA3;29119;catenin alpha 3
0.251777,0.152335,0.523206,31,255,0,255,CTNNAL1;8727;catenin alpha like 1
0.937455,0.847313,0.319414,0,11,255,255,CTNNB1;1499;catenin beta 1
0.686825,0.364576,0.169039,68,68,68,255,CTNNBIP1;56998;catenin beta interacting protein 1
0.822729,0.202103,0.440159,255,243,0,255,CTNNBL1;56259;catenin beta like 1
0.775847,0.959797,0.380377,255,0,191,255,CTNND1;1500;catenin delta 1
0.587177,0.897162,0.337814,49,0,255,255,CTNND2;1501;catenin delta 2
0.936089,0.61176,0.558403,84,255,0,255,CTPS1;1503;CTP synthase 1
0.687062,0.492089,0.455655,68,68,68,255,CTPS2;56474;CTP synthase 2
0.914955,0.354113,0.327669,0,255,46,255,CTR9;9646;CTR9 homolog-  Paf1/RNA polymerase II complex component
0.314757,0.607859,0.561166,31,255,0,255,CTRB1;1504;chymotrypsinogen B1
0.296621,0.24287,0.578055,31,255,0,255,CTRB2;440387;chymotrypsinogen B2
1.86E-05,0.198057,0.559366,31,255,0,255,CTRC;11330;chymotrypsin C
0.576994,0.658655,0.577244,255,208,0,255,CTRL;1506;chymotrypsin like
0.534419,0.689523,0.439783,255,165,0,255,CTSA;5476;cathepsin A
0.679417,0.63204,0.382885,68,68,68,255,CTSB;1508;cathepsin B
0.518959,0.810572,0.639563,23,0,255,255,CTSC;1075;cathepsin C
0.512854,0.688888,0.518623,68,68,68,255,CTSD;1509;cathepsin D
0.381383,0.568565,0.159465,31,255,0,255,CTSE;1510;cathepsin E
1.86E-05,0.198057,0.559366,31,255,0,255,CTSF;8722;cathepsin F
0.568649,0.711683,0.0747818,255,191,0,255,CTSG;1511;cathepsin G
0.534514,0.689197,0.438176,255,165,0,255,CTSH;1512;cathepsin H
0.571761,0.640684,0.0798999,255,191,0,255,CTSK;1513;cathepsin K
0.531064,0.681682,0.444986,68,68,68,255,CTSL;1514;cathepsin L
1.86E-05,0.198057,0.559366,31,255,0,255,CTSO;1519;cathepsin O
0.534187,0.685912,0.43834,255,165,0,255,CTSS;1520;cathepsin S
0.486999,0.550528,0.473175,255,234,0,255,CTSV;1515;cathepsin V
0.524774,0.784259,0.625441,0,185,255,255,CTSW;1521;cathepsin W
0.286727,0.444279,0.0644518,57,255,0,255,CTSZ;1522;cathepsin Z
0.591727,0.988833,0.367017,49,0,255,255,CTTN;2017;cortactin
0.667158,0.534599,0.980986,255,0,234,255,CTTNBP2;83992;cortactin binding protein 2
0.374944,0.359245,0.712709,31,255,0,255,CTTNBP2NL;55917;CTTNBP2 N-terminal like
0.455915,0.488271,0.312058,31,255,0,255,CTU1;90353;cytosolic thiouridylase subunit 1
0.448919,0.778266,0.672762,255,0,104,255,CTU2;348180;cytosolic thiouridylase subunit 2
0.289139,0.763593,0.392688,0,176,255,255,CUBN;8029;cubilin
0.908103,0.721903,0.280986,68,68,68,255,CUEDC1;404093;CUE domain containing 1
0.861098,0.812783,0.153526,255,0,147,255,CUEDC2;79004;CUE domain containing 2
0.914815,0.5687,0.545386,68,68,68,255,CUL1;8454;cullin 1
0.870169,0.277592,0.634804,68,68,68,255,CUL2;8453;cullin 2
0.860932,0.295085,0.658842,68,68,68,255,CUL3;8452;cullin 3
0.929443,0.587783,0.565187,68,68,68,255,CUL4A;8451;cullin 4A
0.87115,0.275822,0.626365,68,68,68,255,CUL4B;8450;cullin 4B
0.872988,0.279258,0.623057,68,68,68,255,CUL5;8065;cullin 5
0.827599,0.285774,0.722532,188,0,255,255,CUL7;9820;cullin 7
0.811236,0.710309,0.388563,68,68,68,255,CUL9;23113;cullin 9
0.66136,0.6071,0.758165,255,0,95,255,CUTA;51596;cutA divalent cation tolerance homolog
0.531128,0.776977,0.604939,23,0,255,255,CUTC;51076;cutC copper transporter
0.988601,0.554341,0.520837,0,237,255,255,CUX1;1523;cut like homeobox 1
0.957047,0.674878,0.448868,92,0,255,255,CUX2;23316;cut like homeobox 2
0.638294,0.975965,0.180044,205,0,255,255,CUZD1;50624;CUB and zona pellucida like domains 1
0.684057,0.0270356,0.443392,255,0,165,255,CWC15;51503;CWC15 spliceosome associated protein homolog
0.506707,0.0377007,0.386947,0,202,255,255,CWC22;57703;CWC22 spliceosome associated protein homolog
1.86E-05,0.198057,0.559366,31,255,0,255,CWC25;54883;CWC25 spliceosome associated protein homolog
0.728277,0.158075,0.614185,68,68,68,255,CWC27;10283;CWC27 spliceosome associated protein homolog
0.64751,0.00723663,0.443306,0,255,255,255,CWF19L1;55280;CWF19-like 1-  cell cycle control (S. pombe)
0.646666,0.00931922,0.441229,0,255,255,255,CWF19L2;143884;CWF19-like 2-  cell cycle control (S. pombe)
0.380372,0.842443,0.256879,255,0,121,255,CXADR;1525;coxsackie virus and adenovirus receptor
0.396997,0.806753,0.102944,197,0,255,255,CXCL1;2919;C-X-C motif chemokine ligand 1
0.36576,0.816491,0.196409,179,255,0,255,CXCL10;3627;C-X-C motif chemokine ligand 10
0.394098,0.812556,0.108663,197,0,255,255,CXCL11;6373;C-X-C motif chemokine ligand 11
0.396249,0.811111,0.103945,197,0,255,255,CXCL12;6387;C-X-C motif chemokine ligand 12
0.395166,0.811362,0.103831,197,0,255,255,CXCL13;10563;C-X-C motif chemokine ligand 13
1.86E-05,0.198057,0.559366,31,255,0,255,CXCL14;9547;C-X-C motif chemokine ligand 14
0.286919,0.443872,0.0644384,57,255,0,255,CXCL16;58191;C-X-C motif chemokine ligand 16
0.303103,0.42847,0.353046,31,255,0,255,CXCL2;2920;C-X-C motif chemokine ligand 2
0.246989,0.393304,0.376294,31,255,0,255,CXCL3;2921;C-X-C motif chemokine ligand 3
0.395122,0.792797,0.106209,197,0,255,255,CXCL5;6374;C-X-C motif chemokine ligand 5
0.395343,0.793509,0.104901,197,0,255,255,CXCL6;6372;C-X-C motif chemokine ligand 6
0.398802,0.807018,0.10293,197,0,255,255,CXCL8;3576;C-X-C motif chemokine ligand 8
0.394892,0.811754,0.107036,197,0,255,255,CXCL9;4283;C-X-C motif chemokine ligand 9
0.395359,0.793133,0.105104,197,0,255,255,CXCR1;3577;C-X-C motif chemokine receptor 1
0.394578,0.791106,0.105526,197,0,255,255,CXCR2;3579;C-X-C motif chemokine receptor 2
0.395493,0.811557,0.105204,197,0,255,255,CXCR3;2833;C-X-C motif chemokine receptor 3
0.645814,0.975083,0.18543,205,0,255,255,CXCR4;7852;C-X-C motif chemokine receptor 4
0.396156,0.811869,0.105484,197,0,255,255,CXCR5;643;C-X-C motif chemokine receptor 5
1.86E-05,0.198057,0.559366,31,255,0,255,CXCR6;10663;C-X-C motif chemokine receptor 6
1.86E-05,0.198057,0.559366,31,255,0,255,CXorf21;80231;chromosome X open reading frame 21
0.72479,0.531415,0.576993,68,68,68,255,CXorf23;256643;chromosome X open reading frame 23
1.86E-05,0.198057,0.559366,31,255,0,255,CXorf40A;91966;chromosome X open reading frame 40A
0.51175,0.0360922,0.385635,0,202,255,255,CXorf56;63932;chromosome X open reading frame 56
0.667696,0.536809,0.979381,136,255,0,255,CXorf57;55086;chromosome X open reading frame 57
1.86E-05,0.198057,0.559366,31,255,0,255,CXorf58;254158;chromosome X open reading frame 58
0.908929,0.385356,0.224136,66,255,0,255,CXXC1;30827;CXXC finger protein 1
0.501253,0.152151,0.2459,68,68,68,255,CXXC4;80319;CXXC finger protein 4
0.836516,0.594705,0.141505,144,0,255,255,CXXC5;51523;CXXC finger protein 5
0.667858,0.732578,0.525775,0,255,89,255,CYB561;1534;cytochrome b561
0.306238,0.585867,0.597422,31,255,0,255,CYB561A3;220002;cytochrome b561 family member A3
0.350821,0.8346,0.373147,68,68,68,255,CYB561D2;11068;cytochrome b561 family member D2
0.524335,0.426741,0.235887,31,255,0,255,CYB5A;1528;cytochrome b5 type A
0.454962,0.557766,0.589199,68,68,68,255,CYB5B;80777;cytochrome b5 type B
0.79986,0.486525,0.494,68,68,68,255,CYB5D1;124637;cytochrome b5 domain containing 1
0.235392,0.347133,0.315153,31,255,0,255,CYB5D2;124936;cytochrome b5 domain containing 2
1.86E-05,0.198057,0.559366,31,255,0,255,CYB5R1;51706;cytochrome b5 reductase 1
0.610493,0.531711,0.278807,68,68,68,255,CYB5R2;51700;cytochrome b5 reductase 2
0.613841,0.302539,0.469623,255,0,17,255,CYB5R3;1727;cytochrome b5 reductase 3
0.886859,0.288852,0.313646,68,68,68,255,CYB5R4;51167;cytochrome b5 reductase 4
0.600537,0.537325,0.458592,0,255,37,255,CYBA;1535;cytochrome b-245 alpha chain
0.450682,0.653659,0.346685,162,255,0,255,CYBB;1536;cytochrome b-245 beta chain
0.305859,0.683408,0.423657,68,68,68,255,CYBRD1;79901;cytochrome b reductase 1
0.623576,0.282443,0.43876,255,0,17,255,CYC1;1537;cytochrome c1
0.5957,0.244216,0.418852,255,0,17,255,CYCS;54205;cytochrome c-  somatic
0.470276,0.981971,0.418446,0,255,150,255,CYFIP1;23191;cytoplasmic FMR1 interacting protein 1
0.47072,0.982074,0.4177,0,255,150,255,CYFIP2;26999;cytoplasmic FMR1 interacting protein 2
1.86E-05,0.198057,0.559366,31,255,0,255,CYGB;114757;cytoglobin
0.425494,0.731597,0.66485,255,0,104,255,CYHR1;50626;cysteine and histidine rich 1
0.549773,0.304049,0.196553,68,68,68,255,CYLC2;1539;cylicin 2
0.784596,0.839036,0.234477,0,46,255,255,CYLD;1540;CYLD lysine 63 deubiquitinase
0.368636,0.198707,0.659577,31,255,0,255,CYP11A1;1583;cytochrome P450 family 11 subfamily A member 1
0.361715,0.315028,0.754185,31,255,0,255,CYP11B1;1584;cytochrome P450 family 11 subfamily B member 1
0.369943,0.189171,0.653188,31,255,0,255,CYP11B2;1585;cytochrome P450 family 11 subfamily B member 2
1.86E-05,0.198057,0.559366,31,255,0,255,CYP17A1;1586;cytochrome P450 family 17 subfamily A member 1
0.516897,0.584074,0.433199,31,255,0,255,CYP19A1;1588;cytochrome P450 family 19 subfamily A member 1
0.764723,0.427685,0.548184,68,68,68,255,CYP1A1;1543;cytochrome P450 family 1 subfamily A member 1
0.523223,0.42793,0.238175,31,255,0,255,CYP1A2;1544;cytochrome P450 family 1 subfamily A member 2
0.562532,0.334403,0.745402,0,133,255,255,CYP1B1;1545;cytochrome P450 family 1 subfamily B member 1
1.86E-05,0.198057,0.559366,31,255,0,255,CYP20A1;57404;cytochrome P450 family 20 subfamily A member 1
1.86E-05,0.198057,0.559366,31,255,0,255,CYP24A1;1591;cytochrome P450 family 24 subfamily A member 1
0.800105,0.848509,0.47685,68,68,68,255,CYP26B1;56603;cytochrome P450 family 26 subfamily B member 1
0.663223,0.535137,0.984208,136,255,0,255,CYP27A1;1593;cytochrome P450 family 27 subfamily A member 1
0.466316,0.11517,0.22361,255,199,0,255,CYP27C1;339761;cytochrome P450 family 27 subfamily C member 1
0.238197,0.215969,0.486161,31,255,0,255,CYP2A13;1553;cytochrome P450 family 2 subfamily A member 13
0.522767,0.426274,0.232167,31,255,0,255,CYP2A6;1548;cytochrome P450 family 2 subfamily A member 6
0.521152,0.424646,0.231397,31,255,0,255,CYP2A7;1549;cytochrome P450 family 2 subfamily A member 7
0.282861,0.75227,0.636328,179,255,0,255,CYP2B6;1555;cytochrome P450 family 2 subfamily B member 6
0.456281,0.692341,0.365552,31,255,0,255,CYP2C18;1562;cytochrome P450 family 2 subfamily C member 18
0.52486,0.42754,0.236561,31,255,0,255,CYP2C19;1557;cytochrome P450 family 2 subfamily C member 19
0.394964,0.269232,0.544815,31,255,0,255,CYP2C8;1558;cytochrome P450 family 2 subfamily C member 8
0.524746,0.427566,0.235552,31,255,0,255,CYP2C9;1559;cytochrome P450 family 2 subfamily C member 9
0.525644,0.428091,0.235639,31,255,0,255,CYP2D6;1565;cytochrome P450 family 2 subfamily D member 6
1.86E-05,0.198057,0.559366,31,255,0,255,CYP2E1;1571;cytochrome P450 family 2 subfamily E member 1
1.86E-05,0.198057,0.559366,31,255,0,255,CYP2J2;1573;cytochrome P450 family 2 subfamily J member 2
0.19187,0.490032,0.363719,31,255,0,255,CYP2S1;29785;cytochrome P450 family 2 subfamily S member 1
0.887167,0.80832,0.631001,92,0,255,255,CYP2U1;113612;cytochrome P450 family 2 subfamily U member 1
0.362501,0.37449,0.683206,31,255,0,255,CYP2W1;54905;cytochrome P450 family 2 subfamily W member 1
1.86E-05,0.198057,0.559366,31,255,0,255,CYP39A1;51302;cytochrome P450 family 39 subfamily A member 1
0.523959,0.427017,0.235565,31,255,0,255,CYP3A4;1576;cytochrome P450 family 3 subfamily A member 4
1.86E-05,0.198057,0.559366,31,255,0,255,CYP3A5;1577;cytochrome P450 family 3 subfamily A member 5
0.334809,0.313061,0.740688,31,255,0,255,CYP3A7;1551;cytochrome P450 family 3 subfamily A member 7
0.464766,0.937163,0.262336,0,168,255,255,CYP46A1;10858;cytochrome P450 family 46 subfamily A member 1
1.86E-05,0.198057,0.559366,31,255,0,255,CYP4A11;1579;cytochrome P450 family 4 subfamily A member 11
1.86E-05,0.198057,0.559366,31,255,0,255,CYP4A22;284541;cytochrome P450 family 4 subfamily A member 22
1.86E-05,0.198057,0.559366,31,255,0,255,CYP4B1;1580;cytochrome P450 family 4 subfamily B member 1
0.638078,0.464138,0.968705,40,0,255,255,CYP4F11;57834;cytochrome P450 family 4 subfamily F member 11
0.529867,0.433171,0.232192,31,255,0,255,CYP4F12;66002;cytochrome P450 family 4 subfamily F member 12
0.531041,0.438455,0.2313,31,255,0,255,CYP4F2;8529;cytochrome P450 family 4 subfamily F member 2
0.233876,0.221642,0.491639,31,255,0,255,CYP4F8;11283;cytochrome P450 family 4 subfamily F member 8
0.606477,0.294028,0.109957,75,255,0,255,CYP4V2;285440;cytochrome P450 family 4 subfamily V member 2
0.363884,0.583567,0.334643,170,255,0,255,CYP4X1;260293;cytochrome P450 family 4 subfamily X member 1
1.86E-05,0.198057,0.559366,31,255,0,255,CYP51A1;1595;cytochrome P450 family 51 subfamily A member 1
0.00072425,0.19859,0.559282,31,255,0,255,CYP7B1;9420;cytochrome P450 family 7 subfamily B member 1
1.86E-05,0.198057,0.559366,31,255,0,255,CYP8B1;1582;cytochrome P450 family 8 subfamily B member 1
0.646043,0.656229,0.17266,68,68,68,255,CYR61;3491;cysteine rich angiogenic inducer 61
0.826637,0.955807,0.401919,255,0,191,255,CYS1;192668;cystin 1
1.86E-05,0.198057,0.559366,31,255,0,255,CYSLTR1;10800;cysteinyl leukotriene receptor 1
1.86E-05,0.198057,0.559366,31,255,0,255,CYSLTR2;57105;cysteinyl leukotriene receptor 2
1.86E-05,0.198057,0.559366,31,255,0,255,CYSRT1;375791;cysteine rich tail 1
0.596813,0.239785,0.408829,0,255,98,255,CYSTM1;84418;cysteine rich transmembrane module containing 1
0.405817,0.421665,0.522183,31,255,0,255,CYTH1;9267;cytohesin 1
0.416486,0.431772,0.309842,31,255,0,255,CYTH2;9266;cytohesin 2
1.86E-05,0.198057,0.559366,31,255,0,255,CYTH3;9265;cytohesin 3
1.86E-05,0.198057,0.559366,31,255,0,255,CYTH4;27128;cytohesin 4
0.376429,0.424906,0.535122,31,255,0,255,CYTIP;9595;cytohesin 1 interacting protein
0.352619,0.675924,0.456293,31,255,0,255,CYYR1;116159;cysteine and tyrosine rich 1
0.365119,0.0903359,0.353972,31,255,0,255,D2HGDH;728294;D-2-hydroxyglutarate dehydrogenase
0.590963,0.99333,0.223787,205,255,0,255,DAAM1;23002;dishevelled associated activator of morphogenesis 1
0.395043,0.119108,0.628032,31,255,0,255,DAAM2;23500;dishevelled associated activator of morphogenesis 2
0.400717,0.856645,0.249752,255,0,121,255,DAB1;1600;DAB1-  reelin adaptor protein
0.808909,0.962212,0.387596,255,0,191,255,DAB2;1601;DAB2-  clathrin adaptor protein
0.887882,0.87829,0.362085,0,11,255,255,DAB2IP;153090;DAB2 interacting protein
0.787656,0.322976,0.0862691,0,255,46,255,DACH1;1602;dachshund family transcription factor 1
0.600834,0.491078,0.348085,31,255,0,255,DACH2;117154;dachshund family transcription factor 2
0.920478,0.851529,0.342516,0,11,255,255,DACT1;51339;dishevelled binding antagonist of beta catenin 1
0.592665,0.546858,0.445797,162,255,0,255,DACT2;168002;dishevelled binding antagonist of beta catenin 2
0.328143,0.302222,0.617824,31,255,0,255,DAD1;1603;defender against cell death 1
0.696804,0.990736,0.331339,49,0,255,255,DAG1;1605;dystroglycan 1
1.86E-05,0.198057,0.559366,31,255,0,255,DAGLA;747;diacylglycerol lipase alpha
1.86E-05,0.198057,0.559366,31,255,0,255,DAGLB;221955;diacylglycerol lipase beta
0.373558,0.279241,0.519698,31,255,0,255,DALRD3;55152;DALR anticodon binding domain containing 3
1.86E-05,0.198057,0.559366,31,255,0,255,DAO;1610;D-amino acid oxidase
0.303975,0.228256,0.430725,31,255,0,255,DAOA;267012;D-amino acid oxidase activator
0.358525,0.692799,0.59458,0,255,115,255,DAP;1611;death associated protein
0.741788,0.115626,0.288403,255,0,226,255,DAP3;7818;death associated protein 3
0.794399,0.641547,0.823999,68,68,68,255,DAPK1;1612;death associated protein kinase 1
0.613818,0.782821,0.907423,255,0,43,255,DAPK2;23604;death associated protein kinase 2
0.917713,0.756977,0.534216,0,141,255,255,DAPK3;1613;death associated protein kinase 3
0.635608,0.791517,0.223391,255,0,0,255,DAPP1;27071;dual adaptor of phosphotyrosine and 3-phosphoinositides 1
0.836495,0.416333,0.536244,255,156,0,255,DARS;1615;aspartyl-tRNA synthetase
0.679572,0.0830945,0.264941,68,68,68,255,DARS2;55157;aspartyl-tRNA synthetase 2-  mitochondrial
0.8302,0.270162,0.644166,68,68,68,255,DAW1;164781;dynein assembly factor with WD repeats 1
0.96908,0.622591,0.409093,92,0,255,255,DAXX;1616;death domain associated protein
0.385491,0.211847,0.560732,31,255,0,255,DAZ1;1617;deleted in azoospermia 1
0.527398,0.249653,0.261231,0,124,255,255,DAZ3;57054;deleted in azoospermia 3
0.388817,0.238894,0.556173,31,255,0,255,DAZ4;57135;deleted in azoospermia 4
0.729533,0.550109,0.569132,68,68,68,255,DAZAP1;26528;DAZ associated protein 1
0.343036,0.820278,0.39404,68,68,68,255,DAZAP2;9802;DAZ associated protein 2
0.523467,0.269132,0.206218,0,124,255,255,DAZL;1618;deleted in azoospermia like
0.778602,0.477123,0.701295,68,68,68,255,DBF4;10926;DBF4 zinc finger
0.973394,0.563959,0.623251,0,237,255,255,DBF4B;80174;DBF4 zinc finger B
0.352388,0.539683,0.736326,0,255,115,255,DBH;1621;dopamine beta-hydroxylase
0.26278,0.24872,0.48171,31,255,0,255,DBI;1622;diazepam binding inhibitor-  acyl-CoA binding protein
0.467766,0.978241,0.418791,0,255,150,255,DBN1;1627;drebrin 1
0.428124,0.729775,0.29654,31,255,0,255,DBNDD2;55861;dysbindin domain containing 2
0.636301,0.908269,0.387208,68,68,68,255,DBNL;28988;drebrin like
0.769902,0.234989,0.0936932,66,255,0,255,DBP;1628;D-box binding PAR bZIP transcription factor
0.505551,0.0393214,0.387182,0,202,255,255,DBR1;51163;debranching RNA lariats 1
0.503074,0.257576,0.16825,68,68,68,255,DBT;1629;dihydrolipoamide branched chain transacylase E2
0.932201,0.567637,0.612215,0,255,124,255,DCAF1;9730;DDB1 and CUL4 associated factor 1
0.664722,0.53561,0.985478,255,0,234,255,DCAF10;79269;DDB1 and CUL4 associated factor 10
0.768091,0.603739,0.875475,68,68,68,255,DCAF11;80344;DDB1 and CUL4 associated factor 11
0.730027,0.683475,0.475957,68,68,68,255,DCAF12;25853;DDB1 and CUL4 associated factor 12
0.426124,0.157151,0.746884,31,255,0,255,DCAF12L1;139170;DDB1 and CUL4 associated factor 12 like 1
0.526091,0.248815,0.762811,0,133,255,255,DCAF12L2;340578;DDB1 and CUL4 associated factor 12 like 2
0.70701,0.483321,0.920764,68,68,68,255,DCAF13;25879;DDB1 and CUL4 associated factor 13
0.41052,0.344141,0.351626,31,255,0,255,DCAF15;90379;DDB1 and CUL4 associated factor 15
0.549111,0.303712,0.754596,0,133,255,255,DCAF16;54876;DDB1 and CUL4 associated factor 16
0.439298,0.203121,0.762717,0,133,255,255,DCAF17;80067;DDB1 and CUL4 associated factor 17
0.719123,0.626083,0.514475,68,68,68,255,DCAF4;26094;DDB1 and CUL4 associated factor 4
0.866751,0.378342,0.614716,68,68,68,255,DCAF4L1;285429;DDB1 and CUL4 associated factor 4 like 1
0.442215,0.193427,0.761963,31,255,0,255,DCAF4L2;138009;DDB1 and CUL4 associated factor 4 like 2
0.729427,0.547761,0.926601,136,255,0,255,DCAF5;8816;DDB1 and CUL4 associated factor 5
0.864687,0.513651,0.29658,255,121,0,255,DCAF6;55827;DDB1 and CUL4 associated factor 6
0.801902,0.637821,0.815539,68,68,68,255,DCAF7;10238;DDB1 and CUL4 associated factor 7
0.716694,0.555986,0.938394,136,255,0,255,DCAF8;50717;DDB1 and CUL4 associated factor 8
0.556927,0.386686,0.754098,68,68,68,255,DCAF8L1;139425;DDB1 and CUL4 associated factor 8 like 1
0.280642,0.37362,0.685655,31,255,0,255,DCAKD;79877;dephospho-CoA kinase domain containing
1.86E-05,0.198057,0.559366,31,255,0,255,DCANP1;140947;dendritic cell associated nuclear protein
1.86E-05,0.198057,0.559366,31,255,0,255,DCBLD1;285761;discoidin-  CUB and LCCL domain containing 1
0.388742,0.396823,0.630277,31,255,0,255,DCBLD2;131566;discoidin-  CUB and LCCL domain containing 2
0.80008,0.193226,0.591118,68,68,68,255,DCC;1630;DCC netrin 1 receptor
0.806172,0.517384,0.801515,0,255,246,255,DCD;117159;dermcidin
0.782229,0.477733,0.858931,231,255,0,255,DCDC1;341019;doublecortin domain containing 1
0.656018,0.358469,0.345097,5,255,0,255,DCDC2;51473;doublecortin domain containing 2
1.86E-05,0.198057,0.559366,31,255,0,255,DCDC2B;149069;doublecortin domain containing 2B
1.86E-05,0.198057,0.559366,31,255,0,255,DCHS1;8642;dachsous cadherin-related 1
0.88791,0.449615,0.512951,0,255,228,255,DCHS2;54798;dachsous cadherin-related 2
1.86E-05,0.198057,0.559366,31,255,0,255,DCK;1633;deoxycytidine kinase
0.42707,0.839201,0.692103,0,63,255,255,DCLK1;9201;doublecortin like kinase 1
0.647378,0.312069,0.0906973,153,255,0,255,DCLK2;166614;doublecortin like kinase 2
0.887336,0.859508,0.448361,249,0,255,255,DCLK3;85443;doublecortin like kinase 3
0.930413,0.578279,0.637117,0,255,124,255,DCLRE1A;9937;DNA cross-link repair 1A
0.639872,0.45049,0.959682,40,0,255,255,DCLRE1B;64858;DNA cross-link repair 1B
0.917181,0.519354,0.716263,0,237,255,255,DCLRE1C;64421;DNA cross-link repair 1C
0.617274,0.808421,0.121461,255,0,0,255,DCN;1634;decorin
0.81924,0.287876,0.409603,0,89,255,255,DCP1A;55802;decapping mRNA 1A
0.743075,0.143048,0.532201,0,211,255,255,DCP1B;196513;decapping mRNA 1B
0.822356,0.269832,0.43182,0,89,255,255,DCP2;167227;decapping mRNA 2
0.558007,0.802793,0.614651,23,0,255,255,DCPS;28960;decapping enzyme-  scavenger
0.697196,0.541708,0.958708,136,255,0,255,DCST1;149095;DC-STAMP domain containing 1
0.63508,0.90317,0.652539,23,0,255,255,DCST2;127579;DC-STAMP domain containing 2
0.633719,0.901412,0.651736,23,0,255,255,DCSTAMP;81501;dendrocyte expressed seven transmembrane protein
0.388557,0.389499,0.63235,31,255,0,255,DCT;1638;dopachrome tautomerase
0.380326,0.10532,0.522641,31,255,0,255,DCTD;1635;dCMP deaminase
0.597116,0.743152,0.877144,144,255,0,255,DCTN1;1639;dynactin subunit 1
0.847541,0.8928,0.182547,179,0,255,255,DCTN2;10540;dynactin subunit 2
